Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22;out/22;nov/22;dez/22
28834;LOJA 239 - ITABIRA;MART MINAS DISTRIBUICAO LTDA;04.737.552/0008-04;118,366;108,369;120,198;114,073;109,487;103,698;107,166;108,491;111,365;115,937;109,828;127,675
29342;BIO BOA VISTA CL;BIOENERGETICA BOA VISTA S.A.;24.222.394/0001-90;0,001;0,007;0,374;0,001;0,000;0,000;0,000;0,000;0,000;4,011;0,001;34,075
25568;SABAGRAM;SABAGRAM -SABADINE GRANITOS E MARMORES LTDA;03.610.092/0001-10;89,952;94,875;73,144;91,070;101,004;88,562;90,557;82,905;64,207;83,221;68,746;46,120
25242;BRITA IBIRUBA;BRITA IBIRUBA INDUSTRIA E COMERCIO LTDA;02.239.710/0001-02;27,558;23,960;47,200;37,918;41,121;48,500;45,928;36,752;48,702;39,032;31,721;10,428
23560;GRANJA REAL;GRANJA REAL LTDA;76.897.297/0001-00;487,666;442,836;494,501;432,914;419,730;407,706;424,886;416,167;402,751;445,608;422,945;472,859
29872;ADM QRC;ADM DO BRASIL LTDA;02.003.402/0001-75;60,834;212,873;176,558;77,891;20,701;102,705;110,650;36,334;23,076;15,670;14,461;12,180
25862;PLUSVAL;PLUSVAL AGROAVICOLA LTDA;35.030.372/0001-45;1.911,489;1.933,234;2.048,909;1.830,931;2.058,003;2.257,821;2.478,343;2.956,734;3.422,487;3.893,751;4.027,649;4.008,575
24687;GAZIN COLCHOES;GAZIN INDUSTRIA DE COLCHOES LTDA.;28.411.905/0001-73;101,327;93,305;96,118;88,056;89,609;100,779;96,339;155,239;163,252;162,724;169,470;225,797
26664;PAGUE MENOS CL;PAGUE MENOS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;60.494.416/0001-35;377,410;369,951;444,043;419,133;423,031;373,121;368,990;374,957;356,509;390,965;369,426;403,128
28128;EQUIPAM PLASTICOS;EQUIPAM PLASTICOS LTDA;17.739.384/0001-61;167,674;163,334;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
25105;C CE SUPERMERCADOS CONQUISTA;CENTRO COMERCIAL CONQUISTA LTDA;02.003.591/0001-86;192,768;179,325;203,197;191,700;177,753;167,210;169,257;176,005;184,179;195,923;184,122;189,212
27420;ADM COROMANDEL;ADM DO BRASIL LTDA;02.003.402/0001-75;9,290;43,671;145,550;33,293;31,434;10,336;12,766;13,245;9,962;7,888;7,468;8,742
25429;REVENACO;REVENACO COMERCIO E INDUSTRIA DE ACOS LTDA;61.190.690/0001-83;151,018;166,757;170,103;138,491;194,516;186,652;165,886;194,893;145,475;178,716;203,855;89,110
26723;HCOR HOSP DO CORACAO;ASSOCIACAO BENEFICENTE SIRIA;60.453.024/0001-28;287,902;268,028;317,140;274,959;275,363;266,785;286,903;281,648;256,260;275,214;276,231;293,280
95783;INDEMIL CL S;INDEMIL INDUSTRIA E COMERCIO S/A;61.887.899/0001-09;6.352,511;5.771,714;6.679,214;6.667,825;6.761,085;6.537,216;6.992,947;6.445,015;6.280,065;6.580,746;6.131,707;6.570,235
29443;GLOBAL D;GLOBAL DISTRIBUICAO DE BENS DE CONSUMO LTDA.;89.237.911/0001-40;197,037;180,625;195,858;159,958;152,563;148,602;158,216;163,223;143,679;158,903;167,804;192,143
29274;SANSUY SE/CO CL;AES TIETE INTEGRA SOLUCOES EM ENERGIA LTDA.;26.203.837/0001-21;891,518;855,098;996,106;886,328;877,610;905,686;986,822;1.031,894;1.061,250;1.054,011;957,602;890,823
29513;BRISSOLO;BRISSOLO CALCARIO AGRICOLA LTDA;68.517.580/0001-22;61,647;66,769;255,018;194,354;132,003;404,611;458,734;420,213;403,479;404,020;303,430;63,536
29247;ULTRAGAZ - IBIRITE;COMPANHIA ULTRAGAZ S A;61.602.199/0001-12;77,980;81,571;85,883;73,585;77,267;78,540;77,015;88,828;64,143;68,033;66,118;67,043
29816;ADM TPH;ADM DO BRASIL LTDA;02.003.402/0001-75;167,868;236,895;143,340;27,232;34,396;140,566;88,460;68,201;21,463;22,985;13,057;13,353
26967;PRADOZEM;PRADOZEM COMERCIO, SERVICOS E TRANSPORTE LTDA;90.049.677/0001-07;138,763;104,566;136,205;127,808;76,850;62,918;98,741;92,815;79,251;135,320;350,001;226,842
98387;CRELUZ COOP;CRELUZ - COOPERATIVA DE DISTRIBUICAO DE ENERGIA;91.950.261/0001-28;14.086,368;11.177,830;11.123,899;9.911,219;10.186,020;9.999,005;9.988,236;9.867,206;9.486,877;9.592,593;11.036,808;13.355,889
28270;FORTE PLASTICOS;FORTE INDUSTRIA E COMERCIO DE PLASTICOS EIRELI;20.769.029/0001-40;66,081;65,833;81,096;61,713;74,439;70,820;62,815;59,961;55,121;59,369;52,270;45,556
26966;OLARIA GUIDO;GUIDO EINHARDT LTDA;87.453.684/0001-65;140,982;140,896;144,889;145,913;154,936;151,724;157,710;158,398;154,487;149,195;147,864;147,618
29807;ALGAR FRUTAL;ALGAR TELECOM S/A;71.208.516/0001-74;25,984;24,302;27,236;24,579;21,460;20,485;22,363;23,002;23,873;25,279;23,995;24,590
29798;ALCOA POCOS DE CALDAS;ALCOA ALUMINIO S/A;23.637.697/0001-01;20.286,007;18.068,705;18.739,827;19.179,196;20.327,502;19.416,776;18.238,379;14.883,837;14.372,191;7.588,461;7.617,806;18.178,541
28808;ASSOC NOVA CENTER CABREUVA;ASSOCIACAO NOVA DISTRIBUTION CENTER CABREUVA;41.822.851/0001-05;250,559;231,923;262,677;248,738;248,717;247,981;272,681;280,443;270,782;279,056;281,097;278,441
26917;GALVANOZINCO;GALVANOZINCO TRATAMENTOS DE SUPERFICIES LTDA;89.565.220/0001-76;178,147;178,752;200,318;178,366;200,318;200,397;204,871;208,711;211,463;205,500;199,510;149,910
26680;MRPLAST;MRPLAST DO BRASIL INDUSTRIA DE PLASTICO E MATRIZES LTDA;05.892.834/0001-72;93,695;98,232;123,990;97,152;118,741;103,428;102,351;119,684;106,430;109,435;98,790;83,115
29574;FUNDIMIG ESP;FUNDIMIG INDUSTRIA DE PECAS E COMPONENTES LTDA;17.381.542/0001-54;155,749;141,605;154,904;150,126;147,909;139,068;150,375;155,170;164,544;150,909;175,125;145,080
27520;CAJ ESPECIAL;COMPANHIA AGUAS DE JOINVILLE;07.226.794/0001-55;352,363;353,811;391,032;387,761;420,755;414,410;399,612;442,888;417,009;431,113;403,616;439,275
29905;ADM LRV1;ADM DO BRASIL LTDA;02.003.402/0001-75;102,822;114,712;27,852;18,336;17,884;60,690;26,373;18,215;15,202;15,367;14,090;13,639
27988;NORTOX EI;NORTOX SA;75.263.400/0001-99;234,979;200,129;161,333;129,529;201,223;198,860;282,805;283,195;262,708;268,734;246,668;248,606
29832;NEW MALL;HYAT EMPREENDIMENTOS LTDA.;11.836.797/0001-88;136,932;168,990;212,388;186,066;124,176;118,365;119,253;107,846;101,851;122,785;122,201;144,816
29870;ADM NHO;ADM DO BRASIL LTDA;02.003.402/0001-75;173,794;212,872;124,190;67,460;22,547;113,830;50,364;26,690;19,269;13,785;15,866;16,411
25407;BERCO;BERCOSUL LTDA.;04.436.214/0003-28;1.108,220;1.677,157;1.648,539;1.068,364;1.308,085;1.709,015;1.817,926;1.970,823;1.649,930;1.910,194;1.674,104;1.701,935
26552;BAND;RADIO E TELEVISAO BANDEIRANTES S.A.;60.509.239/0001-13;445,650;408,166;446,814;438,788;455,506;440,806;455,782;447,782;434,541;504,930;482,460;507,940
25924;PROMAFLEX;PROMAFLEX INDUSTRIAL LTDA;60.219.250/0002-20;259,371;214,049;229,028;191,313;207,093;229,828;239,244;245,053;228,357;206,375;221,273;219,878
26048;ALUTEC;ALUTEC INDUSTRIA E COMERCIO LTDA;54.371.133/0001-01;72,163;89,271;104,470;83,280;94,606;78,631;86,855;107,511;103,645;93,818;93,041;50,315
23270;SANTA CROCE VAR;OMEGA COMERCIALIZADORA DE ENERGIA S.A.;14.797.440/0001-26;86,435;101,377;98,231;96,048;116,892;124,751;126,217;131,667;124,918;121,675;87,056;61,694
26881;LDC BRASIL PEDERNEIRAS CE SE;LOUIS DREYFUS COMPANY BRASIL S.A.;47.067.525/0001-08;26,841;27,111;59,086;118,573;113,347;59,472;47,850;100,974;86,479;67,876;73,068;94,238
30110;DESO LIVRE;COMPANHIA DE SANEAMENTO DE SERGIPE DESO;13.018.171/0001-90;10.072,666;9.185,072;6.866,606;6.701,764;6.882,871;6.642,343;6.784,120;6.884,360;6.503,631;6.921,255;6.675,074;6.898,606
25733;BEL PAN;COMERCIAL VASSELAI DE ALIMENTOS EIRELI;76.772.177/0001-78;8,465;65,440;69,071;63,869;74,326;70,944;78,906;80,627;78,292;85,409;87,864;95,694
24461;PONTE ALTA MADEIRAS;PONTE ALTA INDUSTRIA E COMERCIO DE MADEIRAS LTDA;79.511.937/0001-81;200,771;160,653;192,541;178,478;191,178;194,370;211,997;213,660;188,009;195,383;166,915;140,647
29964;CENTURY DO BRASIL CL;CENTURY DO BRASIL PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS LTDA;00.539.975/0001-92;251,749;251,013;277,710;228,628;236,233;215,602;217,627;243,346;230,017;249,400;234,281;211,324
28846;METALMASSA;METALMASSA FERRAMENTARIA E INJECAO LTDA;04.695.131/0001-91;135,719;86,092;79,888;84,637;101,906;70,120;93,304;156,310;155,990;155,339;174,089;183,215
29511;LOJA 220 - UBA;MART MINAS DISTRIBUICAO LTDA;04.737.552/0008-04;108,202;98,051;117,273;108,028;103,936;100,657;101,803;99,945;100,968;111,244;98,279;108,545
30148;RENNER NE;LOJAS RENNER S.A.;92.754.738/0001-62;637,559;639,488;683,233;657,020;650,620;575,853;566,059;591,318;576,387;627,716;655,223;736,980
27955;ARAUCARIA BRADO;RUMO MALHA SUL S.A;01.258.944/0001-26;11,672;9,969;11,507;9,407;11,027;10,738;11,082;12,156;11,489;11,446;11,595;11,561
29867;ADM CAA;ADM DO BRASIL LTDA;02.003.402/0001-75;12,846;24,843;52,646;26,901;6,425;6,377;116,981;147,191;67,173;13,313;10,093;13,387
25705;DB DIAGNOSTICOS;DB - MEDICINA DIAGNOSTICA LTDA.;12.433.420/0001-40;227,472;211,919;237,419;211,596;188,977;165,383;174,807;100,871;83,370;96,770;189,583;212,540
25349;BV FOODS;BORTOLOTI & VAZ LTDA;20.686.723/0001-01;156,561;57,587;134,092;96,783;174,624;240,177;181,997;255,725;231,908;224,662;155,848;147,549
29689;PARADA ANGELICA;AUTO POSTO DO TRABALHO S/A;03.139.910/0001-48;40,086;39,418;46,544;35,790;33,817;27,912;28,204;27,955;26,995;27,852;25,578;26,621
29869;ADM MUT2;ADM DO BRASIL LTDA;02.003.402/0001-75;70,054;198,336;61,777;31,556;15,083;15,533;17,352;17,521;16,267;16,504;15,333;14,772
24903;JBS FRIBOI CL 28;JBS S/A;02.916.265/0001-60;1.065,548;1.050,951;1.174,993;1.006,102;1.067,708;978,682;866,631;902,714;929,838;1.021,648;870,013;782,740
27650;MOVEIS PIRATINI;MARJORIE ALOISIO KIST E CIA. LTDA;90.848.052/0001-05;109,826;108,456;121,776;95,068;113,522;110,967;114,926;118,470;113,712;117,034;111,186;82,550
23645;INX ITATIBA;INX DO BRASIL LTDA;02.210.579/0001-42;67,933;40,701;81,177;70,687;70,450;54,389;57,854;37,728;35,911;44,823;37,370;43,170
29481;RSL;RSL INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA;30.961.616/0001-90;137,113;139,444;163,752;128,208;170,950;163,996;151,489;164,689;167,236;146,030;151,927;141,644
26040;HM SUP JUREMA;HM SUPERMERCADOS LTDA;66.533.696/0001-20;167,734;151,756;171,525;157,448;152,650;142,879;150,683;146,217;140,732;156,060;149,453;161,290
28937;LOJA 231 - PASSOS;MART MINAS DISTRIBUICAO LTDA;04.737.552/0008-04;105,396;93,221;111,549;102,639;92,584;89,054;91,909;94,740;97,928;104,559;99,211;108,799
85631;GL EVENTS CENTRO CONVENCOES;GL EVENTS CENTRO DE CONVENCOES LTDA;05.495.076/0001-59;469,050;406,957;547,081;439,957;442,634;367,836;368,069;476,803;426,262;746,154;768,972;658,532
26528;SALLETO;SALLETO INDUSTRIA E COMERCIO DE MOVEIS LTDA;04.955.577/0001-08;129,018;129,245;156,343;150,283;163,938;161,996;176,172;191,510;150,196;143,410;158,944;126,162
28281;SECID;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A.;43.395.177/0001-47;145,748;165,537;308,308;252,646;225,370;177,050;121,226;188,671;182,890;234,094;211,072;156,297
25822;RESIPLASTIC S;RESIPLASTIC INDUSTRIA E COMERCIO LTDA;57.159.923/0001-08;93,726;103,764;135,873;95,803;106,717;106,903;116,803;111,662;97,880;96,235;90,329;84,296
27591;QUANTIQ ABC;QUANTIQ DISTRIBUIDORA LTDA;62.227.509/0001-29;45,313;31,966;38,082;28,746;31,166;26,249;12,279;19,361;22,933;14,927;9,904;10,029
30133;NOVO ATACADAO 003;NOVO ATACADO COMERCIO DE ALIMENTOS LTDA;20.300.157/0001-40;248,139;226,947;226,924;228,471;229,036;188,011;176,438;197,462;199,272;231,099;219,450;244,042
26663;ALUMINIO JANGADA;INDUSTRIA DE ARTEFATOS DE ALUMINIO JANGADA LTDA;47.123.302/0001-10;44,782;60,876;58,954;58,507;65,744;59,562;71,093;79,821;84,660;78,070;66,428;47,090
25825;PELLEBRAS;MOTTA - COMERCIO E IMPORTACAO DE MAQUINAS E EQUIPAMENTOS LTDA;36.953.858/0001-18;92,834;58,136;72,384;102,810;213,613;301,837;396,863;329,117;391,145;327,842;296,514;210,356
23229;MATA NORTE;MATA NORTE ALIMENTOS LTDA;03.912.413/0001-30;119,569;124,940;144,812;128,122;139,919;137,269;134,814;129,581;111,807;116,403;107,669;174,780
98499;BRUMAGRAN MARMORES;BRUMAGRAN MARMORES E GRANITOS EIRELI;03.485.731/0001-62;93,430;144,282;152,563;102,243;128,636;95,899;101,404;120,587;115,483;157,074;133,680;33,355
27000;BRITAMIL;BRITAMIL - MINERACAO E BRITAGEM SA - EM RECUPERACAO JUDICIAL;10.923.648/0001-93;38,137;44,773;49,037;44,145;46,543;44,458;47,635;56,674;48,946;51,747;37,666;42,571
26701;PLASTIZZA;PLASTIZZA INDUSTRIA DE PLASTICOS LTDA;04.741.986/0001-01;68,370;77,458;72,664;65,099;70,368;62,287;51,730;62,550;63,067;76,072;75,288;60,006
30211;FRIGOESTRELA RONDONOPOLIS CL;COMERC POWER TRADING LTDA;10.732.440/0001-97;397,593;304,775;341,931;440,458;421,817;385,978;392,790;431,459;438,969;420,100;407,375;455,976
26679;ADEX;ADEX - INDUSTRIA E COMERCIO DE TINTAS E VERNIZES LTDA.;04.484.640/0001-75;73,125;52,116;57,104;55,937;74,813;68,506;60,296;79,683;68,686;68,991;62,979;44,681
28929;LOJA 222 - UBERLANDIA 2;MART MINAS DISTRIBUICAO LTDA;04.737.552/0008-04;158,915;147,409;163,379;156,592;142,746;134,344;135,826;138,049;149,572;163,455;154,850;173,210
26883;OURACAI;SAO FRANCISCO INDUSTRIA E COMERCIO DE POLPAS LTDA;29.472.104/0001-80;25,137;19,442;25,715;22,921;22,699;28,123;26,153;43,634;105,156;110,876;95,823;37,641
98954;CONSOLATA AL;CONSOLATA ALIMENTOS LTDA.;03.255.016/0001-33;106,537;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
28519;TERMINAL DE BETIM A2;RAIZEN S.A.;33.453.598/0001-23;31,222;32,188;38,528;33,528;33,912;32,861;29,347;32,524;30,291;29,895;29,095;35,067
29723;MONSANTO CL NE;MONSANTO DO BRASIL LTDA;64.858.525/0001-45;577,749;428,547;474,932;517,136;548,568;443,609;499,101;532,827;546,992;530,548;540,969;626,852
96369;C CE BERCAMP ALIMENTOS;BERCAMP ALIMENTOS LTDA.;03.440.865/0001-67;107,789;133,484;140,322;129,742;140,324;141,077;157,259;153,908;119,626;119,670;131,758;107,542
23780;AFRIB;AFRIB-ABATEDOURO E FRIGORIFICO BIONDO LTDA;01.437.936/0001-47;116,530;103,223;115,405;97,138;94,663;90,356;89,841;98,221;96,911;101,394;101,055;120,892
26895;MILGLASS;MILGLASS INDUSTRIA E COMERCIO DE VIDROS TEMPERADOS LTDA;30.593.934/0001-45;126,743;130,242;127,332;111,714;131,202;124,929;132,427;143,992;125,813;116,725;111,761;87,615
29814;ADM PTC;ADM DO BRASIL LTDA;02.003.402/0001-75;6,961;65,790;115,390;50,321;33,505;5,378;9,083;7,920;9,257;8,389;5,374;5,259
28904;PARKSHOPPING CANOAS;SUBCONDOMINIO PARKSHOPPING CANOAS;35.475.957/0001-79;1.180,766;1.077,473;1.099,276;875,932;807,858;724,832;817,906;789,006;767,606;885,647;980,696;1.253,954
26159;GSI BRASIL;POLIRIM FABRICACAO DE ARTEFATOS PLASTICOS LTDA;18.096.998/0001-35;142,285;133,975;144,956;123,513;137,422;124,179;136,529;130,844;120,792;116,418;135,490;151,435
27383;MICHELIN PLANTACÕES;PLANTACOES E MICHELIN LTDA;30.034.847/0001-58;305,580;188,084;364,665;295,962;366,838;347,559;370,261;375,606;367,103;357,107;331,468;331,909
23521;ZARELLI;ZARELLI SUPERMERCADOS LTDA;49.637.127/0001-05;173,408;159,964;181,176;160,395;144,878;137,025;143,460;141,119;136,494;154,740;128,205;165,079
29329;FDA CONSUMIDOR ESPECIAL;F.D.A. GERACAO DE ENERGIA ELETRICA S.A.;35.742.218/0001-04;0,052;2,136;0,053;0,050;0,053;0,051;4,789;12,384;0,052;0,719;3,042;0,394
28060;ULTRAPAR;ULTRAPAR PARTICIPACOES S/A;33.256.439/0001-39;256,386;238,590;299,332;272,425;265,015;240,230;254,326;245,578;227,320;251,267;228,876;253,208
28807;TERRALAGRO;TERRAL AGRICULTURA E PECUARIA S.A.;11.909.208/0016-20;223,014;208,519;254,377;236,635;240,855;235,672;263,498;261,417;249,758;249,904;242,288;249,841
27194;SILGAN WHITE CAP;SILGAN WHITE CAP DO BRASIL LTDA.;00.543.035/0001-77;96,190;92,746;106,643;95,782;95,158;91,450;102,759;100,501;91,140;79,776;81,390;17,357
26827;DIFFUCAP;DIFFUCAP-CHEMOBRAS QUIMICA E FARMACEUTICA LTDA;42.457.796/0001-56;153,743;160,004;188,369;169,807;155,000;136,145;155,777;167,029;161,152;186,165;190,540;198,196
29868;ADM IPI;ADM DO BRASIL LTDA;02.003.402/0001-75;74,091;141,384;71,707;39,823;20,731;84,481;39,641;28,407;16,286;10,686;10,036;10,397
25278;CONSTRUTORA RIOMAX;CONSTRUTORA RIOMAX INDUSTRIA E COMERCIO LTDA;03.543.136/0001-36;51,002;55,315;47,059;46,265;47,514;59,747;59,555;66,759;60,435;57,879;58,954;50,065
23222;UTE VALE PARANA CL;UTE VALE DO PARANA ALBIOMA S/A;31.149.697/0001-90;538,657;478,454;539,625;872,100;697,116;83,726;76,029;114,625;115,286;133,246;12,778;432,984
29322;JMC 2;JMC - INDUSTRIA DE EMBALAGENS PLASTICAS LTDA;09.029.276/0001-77;377,642;424,648;498,723;424,393;503,271;547,817;600,655;587,663;499,649;551,663;490,822;447,322
30096;SEARA MATRIZ EI SE 30;SEARA ALIMENTOS LTDA;02.914.460/0112-76;48,033;43,048;45,696;47,357;48,321;45,373;47,683;44,916;37,839;32,022;29,671;28,344
25614;MADEMILE;MADEMILE DERIVADOS DE MADEIRA LTDA;18.813.601/0001-89;191,730;189,565;209,776;185,260;205,669;180,273;208,634;215,120;203,025;211,135;204,738;138,765
26979;TRANSFORME;TRANSFORME INDUSTRIA E COMERCIO DE PECAS LTDA;02.082.322/0001-52;112,662;147,023;166,623;155,425;145,721;143,122;167,930;155,422;149,904;169,512;160,974;98,393
26186;TRISOFT;TRISOFT TEXTIL LTDA;55.895.544/0001-50;181,237;218,993;219,893;188,049;237,521;207,094;248,074;260,821;212,768;201,949;252,594;200,802
29216;ULTRAGAZ - BETIM;COMPANHIA ULTRAGAZ S A;61.602.199/0001-12;8,658;7,736;8,364;7,901;8,333;8,038;8,267;9,111;10,171;6,193;8,146;8,488
26053;GEOTERRA;GEOTERRA SERVICOS E MINERACAO LTDA;05.025.210/0001-58;94,658;92,459;105,342;134,417;153,842;146,297;148,088;120,157;101,465;148,113;199,962;166,171
29763;WASHINGTON LUIZ;AUTO POSTO DO TRABALHO S/A;03.139.910/0001-48;32,660;33,231;34,498;32,400;35,009;16,564;27,104;25,891;26,488;26,406;26,746;30,164
30087;RENNER SE;LOJAS RENNER S.A.;92.754.738/0001-62;4.465,846;4.145,363;4.784,705;4.210,039;3.628,326;3.358,369;3.623,322;3.502,843;3.454,035;4.059,532;3.987,301;4.524,713
27410;ADM TUPACIGUARA;ADM DO BRASIL LTDA;02.003.402/0001-75;16,934;92,574;109,095;35,744;33,150;11,096;14,906;16,362;15,562;17,252;12,660;11,479
26613;COOPAGRICOLA;COOPAGRICOLA COOPERATIVA AGROINDUSTRIAL;80.224.348/0001-00;115,107;309,780;349,148;321,404;136,937;113,005;96,675;63,588;54,479;133,986;301,237;87,281
26484;PLATZ MALL;CONDOMINIO PLATZ MALL;28.504.865/0001-04;110,611;103,889;118,988;103,251;90,789;84,329;91,503;89,288;87,356;106,098;98,610;106,310
23095;ENSEG;ENSEG - INDUSTRIA ALIMENTICIA LTDA;06.125.495/0001-61;30,415;8,398;8,285;7,214;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
24329;AGUAS DE BOMBINHAS;AGUAS DE BOMBINHAS SANEAMENTO SPE S.A;26.025.075/0001-10;199,373;289,078;290,696;215,746;170,454;164,265;171,162;143,611;165,890;186,120;200,251;275,263
26279;TELXIUS;TELXIUS CABLE BRASIL LTDA.;03.199.519/0001-39;453,268;416,430;472,194;432,944;414,226;376,447;403,814;417,047;403,130;406,692;401,376;429,815
26417;METALVAC;METALVAC METALIZACAO E ALTO VACUO LTDA LTDA;00.371.045/0001-72;149,831;151,887;154,548;141,685;162,246;153,298;163,320;162,729;153,093;159,594;149,750;130,048
23405;DESO;COMPANHIA DE SANEAMENTO DE SERGIPE DESO;13.018.171/0001-90;1.204,518;1.122,639;1.240,669;1.164,357;1.141,676;1.169,308;1.153,759;1.196,203;1.156,693;1.263,537;1.166,230;1.230,022
26407;M LAYER EIRELI;M.LAYER COMPOSTOS DE SEGURANCA EIRELI;11.905.118/0001-85;118,688;115,351;134,774;106,033;110,623;115,003;97,426;119,088;126,104;128,597;129,351;92,242
99010;SHOPPING ALDEOTA;CONDOMINIO SHOPPING ALDEOTA EXPANSAO;02.759.562/0001-49;149,556;139,059;140,496;135,827;135,690;131,263;132,144;135,784;143,875;140,122;154,310;156,785
26702;FARIAS ALIMENTOS;FARIAS ALIMENTOS LTDA;91.605.170/0001-55;159,678;148,534;165,603;147,087;154,079;143,711;144,091;153,195;145,130;152,386;149,590;164,916
26830;PARKSHOPPING JACAREPAGUA;PARKJACAREPAGUA EMPREENDIMENTO IMOBILIARIO LTDA.;14.967.817/0001-48;1.486,124;1.250,894;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
26981;MOVEIS MANFROI;MOVEIS MANFROI LTDA;87.549.424/0001-98;63,132;58,138;55,265;53,270;73,468;69,169;67,178;72,939;62,805;68,941;71,658;46,392
26606;UNG MATRIZ;SOCIEDADE PAULISTA DE ENSINO E PESQUISA LTDA;04.302.037/0001-25;62,694;68,526;106,762;97,165;96,576;74,310;62,759;80,019;87,281;94,060;89,007;79,156
24279;MAXIHOST;LATITUDE.SH LTDA;06.043.809/0001-87;188,938;174,145;192,944;187,404;192,081;191,048;195,712;185,893;188,354;193,583;194,043;202,336
29762;FIGUEIRA;AUTO POSTO DO TRABALHO S/A;03.139.910/0001-48;39,727;38,675;46,457;38,346;34,731;31,374;40,165;38,489;37,334;41,834;32,965;38,093
26549;VARIG;CENTRO EMPRESARIAL VARIG;01.507.461/0001-18;105,176;97,399;128,189;105,986;93,826;80,223;73,674;98,333;104,970;110,887;99,240;112,548
28548;A C CAMARGO LIVRE;FUNDACAO ANTONIO PRUDENTE;60.961.968/0001-06;1.338,589;1.268,394;1.472,545;1.278,556;1.165,329;1.049,712;1.125,100;1.102,434;1.067,298;1.278,559;1.154,866;1.336,633
27391;JUNCO;JUNCO-INDUSTRIA E COMERCIO LTDA;66.312.653/0001-14;35,401;38,001;45,720;38,200;39,269;38,508;43,594;43,591;42,037;43,142;40,215;41,042
24034;NORTOX;NORTOX SA;75.263.400/0001-99;928,606;918,530;1.056,707;522,191;945,933;1.081,232;1.084,795;1.093,093;1.148,083;1.103,297;1.115,194;916,696
28223;ENPLA;ENPLA INDUSTRIAL LTDA;56.578.529/0001-41;162,531;157,940;180,557;181,270;192,644;198,605;217,534;193,095;187,021;188,586;173,450;191,776
27331;OFICIAL PAPER;OFICIAL PAPER INDUSTRIA E COMERCIO LTDA;09.400.443/0001-44;120,288;110,087;144,370;141,711;126,644;123,366;117,945;120,563;130,823;127,975;113,645;122,123
23291;CERILUZ DIST;COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUI LTDA;87.656.989/0001-74;15.489,090;11.487,005;9.443,760;7.998,407;8.003,189;7.802,445;7.980,237;7.957,387;8.423,092;8.190,977;12.806,551;15.291,949
28487;FORJAFIX;FORJAFIX ELEMENTOS DE FIXACAO LTDA;03.936.142/0001-53;69,639;67,532;86,314;71,387;83,778;82,504;70,572;83,298;80,585;90,261;82,033;60,651
28026;HCOR HOSP DO CORACAO CL;ASSOCIACAO BENEFICENTE SIRIA;60.453.024/0001-28;1.005,568;884,297;1.012,311;881,932;883,673;822,506;850,324;854,274;817,483;884,250;842,486;920,811
28156;MALIBU;MALIBU NAO TECIDOS LTDA;38.174.180/0001-09;311,304;376,350;287,816;379,086;228,155;418,589;421,025;592,933;575,443;548,427;622,270;360,623
29248;UNIPE MATRIZ;UNIPE INDUSTRIA E COMERCIO LTDA;02.901.843/0001-94;141,867;129,517;175,731;167,196;160,918;134,759;127,463;165,855;136,667;150,675;196,658;184,883
26690;LANGE TERMOPLASTICOS;LANGE TERMOPLASTICOS LTDA.;93.244.861/0001-04;143,784;160,417;188,536;167,140;173,497;163,136;138,983;166,357;148,163;150,736;159,296;177,471
28417;HOLIDAY INN MANAUS;ESTUDIO AMAZONICO DE RADIODIFUSAO LTDA;05.444.807/0001-37;143,827;128,787;147,646;140,452;158,483;151,486;174,194;177,756;181,247;175,911;164,735;155,104
