Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21
26940;UNIGRA;UNIGRA BRASIL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;16.945.778/0001-03;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;255,101;281,420;291,275;318,767
25081;RICARGRAF;RICARGRAF GRAFICA E EDITORA LTDA;49.785.066/0001-23;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;61,189;78,453;115,188;135,468
27632;HUEHOCO;HUEHOCO ACP DO BRASIL INDUSTRIA E COMERCIO DE FITAS METALICAS S.A.;09.392.811/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;71,189;59,651;65,570;65,555
30031;KCR ALIMENTOS;KCR COMERCIO DE ALIMENTOS LTDA;02.637.777/0001-97;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;87,854;99,727;90,746;96,510
29082;CARGA UTE CET CL;CENTRAL ENERGETICA TUPACIGUARA LTDA;31.846.208/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,492;1,781;60,270;241,948
30515;PRIMA FOODS SANTA FE CL;PRIMA FOODS S.A.;16.820.052/0001-44;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;562,612;663,795;843,256;928,417
28972;COND NU III;CONDOMINIO NACOES UNIDAS TORRE III;20.918.495/0001-40;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;218,733;209,328;231,893;260,754
26779;OURO VIDROS;OURO VIDROS LTDA;18.371.025/0001-67;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;72,390;59,913;70,553;59,552
26910;COPI;COMPANHIA OPERADORA PORTUARIA DO ITAQUI;04.784.802/0001-90;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;108,733;107,033;99,115
30933;2WV BOI BRASIL ALVORADA;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;704,285;652,089;648,019
28093;BUFFON;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;93.489.243/0001-16;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;88,407;102,534;116,401
30130;FS SORRISO CL;FS AGRISOLUTIONS INDUSTRIA DE BIOCOMBUSTIVEIS LTDA;20.003.699/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,639;0,000;5,646
26909;BARBARENSE;ESPORTE CLUBE BARBARENSE;56.728.413/0001-41;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;78,686;72,978;77,099
29200;CRISTALPET CL 514;CRISTALPET SUL INDUSTRIA COMERCIO DE EMBALAGENS LTDA;19.328.827/0001-57;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;903,328;797,391;897,201
30934;2WV BOI BRASIL ARAGUAINA;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;167,974;153,003;214,315
26853;AEROQUIP;AEROQUIP DO BRASIL LTDA;33.226.184/0001-61;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;232,027;223,801;220,717
30245;TIVIT MATRIZ - ESPECIAL;TIVIT TERCEIRIZACAO DE PROCESSOS, SERVICOS E TECNOLOGIA S.A.;07.073.027/0001-53;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;250,803;238,159;254,375
29445;RICHETTI;RICHETTI MADEIRAS E BIOMASSA EIRELI;30.321.547/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,610;16,598
24259;BENFRIO ARMAZENS;BENFRIO ARMAZENS GERAIS LTDA;16.907.657/0001-77;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;106,380;104,284;102,569
28774;ARTESANO;ARTESANO MOVEIS LTDA;88.174.610/0001-52;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;43,130;45,232;27,053
99077;INDUSMEK;INDUSMEK S A INDUSTRIA E COMERCIO;62.455.605/0001-24;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;144,931;154,882;108,049
28748;DHL;DHL LOGISTICS (BRAZIL) LTDA.;02.836.056/0001-06;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;61,966;69,876;69,858
30400;LATIC TIROL CL IPI;LACTICINIOS TIROL LTDA;83.011.247/0001-30;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;655,568;657,117;638,680
28486;ZUCOLLORS;ZUCOLLORS INDUSTRIA E COMERCIO EIRELI;05.516.680/0001-14;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;156,782;152,036;129,178
30429;FAZENDAO 34,5 LIVRE;FAZENDAO INDUSTRIA E COMERCIO DE PRODUTOS AGROPECUARIOS LTDA;06.697.576/0001-36;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1.197,084;1.147,705;1.061,544
28195;LJ MOVEIS;L. J. MOVEIS LTDA;01.792.254/0001-52;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;98,067;104,449;86,548
28934;CCL CAJAMAR;LP ADMINISTRADORA DE BENS LTDA;06.193.516/0001-86;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1.264,553;1.283,444;1.332,986
4406;PRAFESTA;PRAFESTA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;56.173.131/0001-25;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1.524,282;1.558,496;1.108,122
32374;BRF INCXS;BRF S.A.;01.838.723/0001-27;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;223,003;220,923;235,324
30891;BIOLAB TABOAO;BIOLAB SANUS FARMACEUTICA LTDA;49.475.833/0001-06;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;528,182;512,331;528,057
30152;TIVIT MATRIZ - LIVRE;TIVIT TERCEIRIZACAO DE PROCESSOS, SERVICOS E TECNOLOGIA S.A.;07.073.027/0001-53;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5.789,095;5.587,500;5.893,750
27508;LIPOS PARAFUSOS;INDUSTRIA METALURGICA LIPOS LTDA;57.486.326/0001-98;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;180,837;186,786;191,716
30935;2WV CONPEL;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1.731,954;1.762,254;1.738,304
25384;TRISTAO;TRISTAO COMERCIO EXTERIOR LTDA;27.001.247/0001-89;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;95,449;96,599;80,870
26780;YAMA;INDUSTRIA E COMERCIO DE PRODUTOS DE BELEZA YAMA LTDA;61.647.921/0001-35;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;148,245;159,859;115,501
29162;MAQSTONE;MAQ-STONE - PEDRAS E MAQUINAS LTDA;04.478.682/0001-01;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;63,614;93,914;67,136
32681;DOHLER FIACAO;DOHLER S.A.;84.683.408/0001-03;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3.821,388;3.745,693;3.837,194
29004;BRASTEC;MM PLAST INDUSTRIA E COMERCIO DE PLASTICOS EIRELI;24.038.866/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;73,279;80,887;37,479
27631;ECOFIBRA EI;PETROFISA DO BRASIL LTDA;02.240.839/0001-22;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;139,044;147,554;86,374
28480;CONTINI I5;CASA DI CONTI LTDA;46.842.894/0001-68;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;133,608;134,175;149,378
28346;NUTRIMAIS;RACOES SAO FRANCISCO INDUSTRIA E COMERCIO LTDA;07.950.432/0001-02;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;57,195;58,751;62,900
25510;COFCO CLAUDIA;COFCO INTERNATIONAL BRASIL S.A.;06.315.338/0179-41;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;56,430;76,619;30,132
28764;COPRIMAR;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;30.573.537/0001-01;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;128,751;131,995;141,689
30932;2WV CERVAM;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;305,261;336,379;332,042
27139;SENBRA MADEIRAS;SENBRA INDUSTRIA E COMERCIO DE MADEIRAS EIRELI;08.601.284/0001-83;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;293,526;343,918;322,894
30791;SEU EI;SOCIEDADE EDUCACIONAL UBERABENSE;25.452.301/0001-87;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;156,625;172,216;149,313
28546;LIFE SUCOS;LIFE INDUSTRIA E COMERCIO DE SUCOS LTDA;00.746.432/0001-46;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;378,873;344,855;471,412
30898;2WV PEMAGRAN PEDRAS;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;213,602;256,694;181,482
30827;LOGOPLASTE ARARAS II EI;LOGOPLASTE DO BRASIL LTDA;00.359.256/0001-90;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;760,977;715,746;580,791
27484;METALCORE;METALCORE INDUSTRIA E COMERCIO DE METAIS SPE S/A;16.774.816/0001-02;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;297,550;161,046;313,816
32721;MABU CL;EMPRESA HOTELEIRA MABU LTDA;75.047.498/0001-47;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;724,309;746,125;1.025,521
30108;LUMAR PLASTICOS;LUMAR INDUSTRIA E COMERCIO DE PLASTICOS EIRELI;08.208.505/0001-58;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;129,447;128,547;124,074
26846;ZIMBA;ZIMBA D. PEDRO I;21.346.162/0001-56;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;134,117;136,829;134,969
32396;VULCABRAS RS I5;VULCABRAS - CE, CALCADOS E ARTIGOS ESPORTIVOS S/A;00.954.394/0001-17;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;421,528;430,612;443,582
77881;SHOP SANTANA PARQUE;CONDOMINIO SANTANA PARQUE SHOPPING;30.320.151/0001-98;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;777,984;813,378;936,991
25570;RIONILE;RIONILE MADEIRAS LTDA;04.846.140/0001-36;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;229,617;227,321;235,126
26385;SISTEMA ELITE DE ENSINO;SISTEMA ELITE DE ENSINO S.A;14.011.425/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;38,736;49,858;25,132
27041;C CE PURA POLPA;PURA POLPA INDUSTRIA E COMERCIO DE POLPAS E FRUTAS LTDA;00.001.389/0001-90;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;201,913;198,072;194,452
26607;HOSPITAL DE OLHOS;CERPO-CENTRO DE RECUPERACAO DE PATOLOGIAS OCULARES LTDA;52.945.193/0001-57;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;115,490;125,474;133,308
28905;ALLES BLAU;ALLES BLAU PARTICIPACOES LTDA;07.196.526/0001-38;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;85,303;61,745;104,591
31043;LD CELULOSE CL 2;LD  CELULOSE S.A.;29.627.430/0001-10;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;202,305;483,563;922,252
28944;CAMED;CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO NORDESTE DO BRASIL;05.814.777/0001-03;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;47,188;48,140;48,215
24089;MADEIREIRA BENAZZI;RENATO BENAZZI EIRELI;80.827.462/0001-16;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;105,403;101,702;108,509
24741;HRAV;FUNDACAO DE SAUDE DO ALTO VALE DO ITAJAI;73.433.427/0001-57;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;140,986;163,521;193,410
99103;C CE COPLAC TEXTIL;COPLAC TEXTIL AUTOMOTIVE SYSTEMS LTDA;20.066.649/0001-12;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;263,584;392,304;370,884
27243;RAIZEN FAZENDA PORTO GUERREIRO;RAIZEN ENERGIA S.A;08.070.508/0001-78;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;12,537;7,758;2,156
30542;SIST EDU QUINTAL;CIENCIAS E LETRAS ENSINO LTDA;71.481.584/0001-02;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;17,561;9,441;6,327
30821;DUPONT N;CORTEVA AGRISCIENCE DO BRASIL LTDA.;61.064.929/0001-79;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;169,321;168,732;176,399
31051;TOPSHOES CL;TOPSHOES INDUSTRIA DE CALCADOS SA;04.639.828/0001-45;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;149,319;151,279;111,618
27342;MINERACAO BELA VISTA;MBV - MINERACAO BELA VISTA LTDA;03.334.595/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;213,844;226,437;220,742
26686;IMPLASVERDE;IMPLASVERDE INDUSTRIA DE PLASTICOS BAIXAVERDE LTDA;41.004.235/0001-39;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;217,004;216,281;246,988
26808;TUPAN INDUSTRIA;TUPAN INDUSTRIA E COMERCIO LTDA;50.516.731/0001-62;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;138,398;137,764;94,689
25546;ZL-LOG;ZL - LOG LOGISTICA LTDA;11.011.612/0001-04;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;79,267;76,261;72,909
26179;BRITAMAR;BRITAMAR INDUSTRIA E COMERCIO LTDA;01.439.591/0001-60;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;47,514;44,511;35,440
32679;ALPINO MATRIZ;ALPINO INDUSTRIA METALURGICA LTDA;61.451.027/0001-95;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;111,125;106,550;108,875
29508;FARIA LIMA TOWER;EDIFICIO FARIA LIMA TOWER;69.274.629/0001-26;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;183,097;193,847;211,239
29208;ALLIANCE ONE ARARANGUA EI;ALLIANCE ONE BRASIL EXPORTADORA DE TABACOS LTDA.;33.876.145/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;124,765;142,876;149,635
29801;STAR VEGA;B5S VIDROS S.A.;30.123.025/0001-43;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;147,782;176,064;125,001
30975;ECOMETAIS CL;PIONEIRO ECOMETAIS INDUSTRIAL LTDA;18.254.143/0001-95;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;896,949;821,158;913,238
30924;2WV PEMAGRAN MINERACAO;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;27,332;26,690;3,454
30690;LOJA 237 - DIVINOPOLIS 2;MART MINAS DISTRIBUICAO LTDA;04.737.552/0008-04;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;162,635;154,985;165,417
27828;DIRECIONAL ENGENHARIA;DIRECIONAL ENGENHARIA S/A;16.614.075/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;55,850;55,696;56,626
29344;TRIGO & CIA;TRIGO & CIA LTDA;00.085.740/0003-30;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,629;3,368;3,499
28236;C CE ELASTICOS SAO JOSE;FABRICA DE ELASTICOS SAO JOSE LTDA;53.859.989/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;87,536;85,855;53,533
30369;METALFER;METALFER SIDERURGIA LTDA.;42.598.996/0001-29;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;939,366;866,812;779,134
30910;IBRAP SE;IBRAP INDUSTRIA BRASILEIRA DE ALUMINIO E PLASTICOS SA;00.130.132/0001-38;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;42,858;43,715;50,705
29882;FINI;FINI COMERCIALIZADORA LTDA.;15.579.674/0001-60;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;130,891;127,507;123,839
30752;MW RODOTECNICA;MEGA WATT COMERCIALIZACAO DE ENERGIA LTDA;15.027.346/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;48,868;52,219;39,035
29512;COFCO NV SANTA HELENA;COFCO INTERNATIONAL BRASIL S.A.;06.315.338/0183-28;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;14,460;15,588;17,032
24861;GOLDEN MACAÉ;CONDOMINIO DO EDIFICIO GOLDEN MACAE;08.336.134/0001-90;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;111,831;112,611;129,527
25639;C CE CHIPI IMPLEMENTOS;CHIPI IMPLEMENTOS RODOVIARIOS LTDA;05.575.629/0001-83;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;60,219;55,638;43,498
30279;COOPERVAL CL;COOPERVAL COOPERATIVA AGROINDUSTRIAL VALE DO IVAI LTDA;75.084.871/0001-30;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;304,370;452,732;663,927
29866;SEBRAE;SERVICO DE APOIO AS MICRO E PEQUENAS EMPRESAS DE MINAS GERAIS - SEBRAE/MG;16.589.137/0001-63;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;84,242;97,175;111,267
26264;NUTRIEX;NUTRIEX INDUSTRIA DE NUTRACEUTICOS LTDA;22.966.065/0001-29;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;220,280;232,387;233,896
30741;EXPONENCIAL VAREJISTA CG;EXPONENCIAL ENERGIA LTDA;26.914.969/0001-61;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;588,725;588,900;631,323
26612;MULTINJET;MULTINJET TECNOLOGIA EM METALIZACAO LTDA;94.985.421/0001-62;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;45,105;44,164;36,495
99035;F VACHILESKI;F. VACHILESKI & CIA LTDA;93.388.031/0001-42;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;139,866;128,743;121,315
28799;TREVO ALIMENTOS EIRELI;TREVO ALIMENTOS EIRELI;32.902.452/0001-55;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;175,272;165,768;183,059
28565;EKOPLASTIC;EKOPLASTIC INDUSTRIA DE EMBALAGENS LTDA;09.491.921/0001-79;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;106,989;106,014;99,827
25930;PROGRESS RAIL;PROGRESS RAIL LOCOMOTIVAS DO BRASIL LTDA;08.849.360/0001-74;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;158,508;171,013;148,719
30688;MINERADORA CARMOCAL;MINERADORA CARMOCAL LTDA;05.353.326/0001-16;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1.726,703;1.954,964;2.039,473
30767;PETRUZ CL;PETRUZ FRUITY INDUSTRIA, COMERCIO E DISTRIBUIDORA LTDA;10.404.940/0001-08;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;910,775;667,623;530,940
29986;PAGSEGURO INTERNET;PAGSEGURO INTERNET S.A.;08.561.701/0001-01;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;68,394;98,838;102,319
28754;COOPRADO;COOPERATIVA AGROINDUSTRIAL PRADENSE;87.276.721/0001-07;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;20,149;37,108;71,546
25831;SOLVEN SOLVENTES;SOLVEN SOLVENTES E QUIMICOS LTDA;74.259.896/0003-26;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;77,686;52,237;32,623
29510;LOJA 221 - ARAGUARI;MART MINAS DISTRIBUICAO LTDA;04.737.552/0008-04;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;130,163;131,186;139,098
27984;RECONFLEX;RECONFLEX INDUSTRIA E COMERCIO DE COLCHOES LTDA;96.738.240/0001-67;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;75,994;78,908;82,515
30030;NILAN;NILAN DISTRIBUIDORA DE MARMORES E GRANITOS LTDA;13.904.656/0001-80;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;42,536;72,411;70,880
27646;AGUAS DE ARACOIABA SE;AGUAS DE ARACOIABA S.A;11.347.020/0001-50;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;267,712;286,902;291,000
26116;AGRO LOCKS;AGROPECUARIA LOCKS LTDA;01.982.131/0001-84;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;51,584;46,380;44,434
27040;C CE ORTHOMETRIC;ORTHOMETRIC - INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E ODONTOLOGICOS LTDA;07.740.586/0001-70;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;143,356;143,695;139,825
28467;IRMAO SUPERMERCADOS;SUPERMERCADO DO IRMAO LTDA;38.616.553/0001-46;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;196,735;189,530;205,400
26630;PANHO FRUTAS;PANHO FRUTAS LTDA;09.054.741/0001-20;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;94,201;86,230;92,094
26724;DAHER ACO;DAHER ACO INDUSTRIAL LTDA.;13.871.683/0001-02;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;57,747;37,871;45,115
26930;MARZO VITORINO;MARZO VITORINO - INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.745.352/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;101,652;121,439;120,576
25665;A C CAMARGO;FUNDACAO ANTONIO PRUDENTE;60.961.968/0001-06;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;514,869;627,211;673,842
26943;MAUSA;MAUSA SA EQUIPAMENTOS INDUSTRIAIS;54.363.072/0001-22;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;216,647;291,646;321,449
31373;RANDA BITURUNA CL;RANDA PORTAS, MOLDURAS E COMPENSADOS LTDA;79.082.939/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;477,607;532,197;489,809
28008;BRAVALAT MATRIZ;BRAVALAT INDUSTRIA E COMERCIO DE LATICINIOS LTDA;07.404.532/0001-33;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;121,978;122,562;125,196
91025;SENDA I5 NE;SENDAS DISTRIBUIDORA S/A;06.057.223/0001-71;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;287,332;0,000;0,000
32733;VOGELSANGER JOINVILLE;BRITAGEM VOGELSANGER LTDA;84.689.066/0001-20;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;167,898;161,847;138,297
28153;ROLLPLAST;ROLLPLAST INDUSTRIA DE PLASTICOS LTDA;09.675.025/0001-60;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;113,575;128,765;119,566
32696;ALPINO ALUMINIO;ALPINO INDUSTRIA METALURGICA LTDA;61.451.027/0001-95;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,402;7,589;5,332
27105;LATVIDA FILIAL PR;INDUSTRIA DE ALIMENTOS ESTRELA S.A.;07.510.884/0001-73;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;322,643;328,217;300,339
3007;CERBRANORTE;COOPERATIVA DE ELETRIFICACAO DE BRACO DO NORTE;86.433.042/0001-31;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;13.357,789;13.701,698;13.738,013
30954;2WV OXYPLAS;2W COMERCIALIZADORA VAREJISTA DE ENERGIA S.A.;36.583.766/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;201,532;178,810;166,133
29766;SUPERMERCADO SAO LUCAS;SUPERMERCADO SAO LUCAS LTDA;13.152.186/0001-46;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;275,526;264,674;288,278
28587;PROLAM;PROCOATING INDUSTRIAL DE LAMINADO DA AMAZONIA LTDA;06.177.753/0001-53;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;134,019;180,224;185,981
30870;CAPRICORNIO BRAG CL;CAPRICORNIO TEXTIL S.A;60.745.411/0001-38;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1.039,399;1.019,745;678,794
24114;VIDROSUL;VIDROSUL INDUSTRIA E COMERCIO LTDA;20.703.328/0001-81;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;134,391;147,698;131,157
26039;ARCOS NORTE I5;AES TIETE INTEGRA SOLUCOES EM ENERGIA LTDA.;26.203.837/0001-21;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;169,704;164,433;167,745
28491;CRC;CENTRAL DE RECUPERACAO DE CREDITOS LTDA;05.539.809/0001-00;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;60,028;188,663;248,259
28329;SHOPPING CIDADE MACEIO;CONDOMINIO SHOPPING CIDADE DE MACEIO;03.835.167/0001-60;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;70,867;77,576;75,340
31074;LD CELULOSE CL 1;LD  CELULOSE S.A.;29.627.430/0001-10;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;90,748;111,015;190,556
25379;KINOPLEX NORDESTE;EMPRESA CINEMAS SAO LUIZ S.A.;33.497.660/0001-89;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;101,115;107,137;130,954
32397;ICONIC S CRISTOVAO EI;ICONIC LUBRIFICANTES S.A.;05.524.572/0001-93;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;118,299;123,339;146,064
30002;TERMINAL DE BAURU;RAIZEN S.A.;33.453.598/0001-23;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;7,281;4,213;4,146
